Surface_habitable_logement,Coût_total_5_usages,Coût_ECS,Coût_chauffage,Coût_éclairage,Coût_auxiliaires,Coût_refroidissement,Etiquette_DPE
65.0,902.4,383.1,395.9,35.1,88.3,0.0,C
48.5,920.0,161.0,681.0,26.0,52.0,0.0,E
63.0,1249.6,160.1,1003.2,34.0,52.2,0.0,E
79.5,1045.9,159.5,769.4,38.3,78.7,0.0,C
44.5,574.4,222.4,222.6,28.7,100.6,0.0,C
,18970.0,5224.2,10055.2,858.6,2832.0,0.0,C
67.0,806.3,213.1,449.0,36.1,108.1,0.0,C
43.0,878.1,349.7,441.7,18.9,67.8,0.0,D
92.8,1413.9,232.2,1102.5,50.1,29.1,0.0,D
,13861.0,3002.0,10598.0,197.0,64.0,0.0,E
81.8,1991.6,207.7,1675.9,52.8,55.1,0.0,E
58.0,1725.9,192.4,1283.2,31.3,219.0,0.0,F
69.8,921.0,228.0,510.0,38.0,921.0,0.0,C
90.9,1013.1,154.9,776.0,49.1,33.2,0.0,D
96.6,1080.6,341.6,640.0,52.1,29.6,17.3,D
72.0,818.8,220.2,455.8,38.8,103.9,0.0,C
91.4,1169.8,456.5,574.9,38.5,80.7,19.1,C
31.3,998.4,336.4,638.1,14.0,10.0,0.0,E
67.5,707.3,236.5,328.4,36.4,105.9,0.0,C
95.2,1785.7,516.1,1081.8,61.4,126.2,0.0,D
101.4,1692.1,149.3,1195.8,46.5,300.5,0.0,D
50.8,1188.3,173.4,870.3,32.8,111.8,0.0,D
192.3,3962.0,750.5,3032.3,83.6,95.6,0.0,D
42.6,273.8,94.9,89.5,23.0,66.5,0.0,C
102.0,1489.0,195.9,1081.9,52.5,158.7,0.0,D
43.0,296.0,75.7,141.8,23.2,55.3,0.0,B
67.5,707.3,236.5,328.4,36.4,105.9,0.0,C
42.5,1039.9,373.5,616.0,18.0,32.4,0.0,E
86.0,1118.9,157.8,712.6,46.4,202.0,0.0,C
66.8,782.0,209.0,392.0,36.0,782.0,0.0,C
79.0,953.0,210.5,565.9,42.6,134.0,0.0,C
29.6,201.2,82.0,65.7,15.9,37.5,0.0,C
83.3,1477.4,368.7,898.3,30.3,180.1,0.0,E
84.7,1118.2,457.1,601.8,31.9,27.4,0.0,D
75.3,1169.6,168.9,814.6,40.6,145.5,0.0,D
55.6,1088.7,465.8,552.5,35.9,34.5,0.0,D
36.3,845.5,354.1,438.8,15.9,36.7,0.0,E
63.9,1407.5,222.1,936.3,41.3,207.8,0.0,D
68.6,1328.4,439.9,825.4,26.2,30.0,6.9,E
49.5,1286.2,350.3,850.8,19.7,65.5,0.0,E
26.0,313.8,71.2,213.2,14.0,15.4,0.0,B
38.0,579.3,281.4,215.6,20.5,61.8,0.0,D
60.8,275.0,113.0,45.0,33.0,275.0,0.0,B
70.0,1065.3,190.8,697.2,37.8,139.6,0.0,D
62.5,1223.8,186.3,793.2,40.3,204.1,0.0,D
49.0,781.7,347.7,299.7,26.4,107.8,0.0,D
65.0,986.0,190.0,609.0,35.0,152.0,0.0,D
69.6,920.8,392.8,331.1,37.5,159.4,0.0,C
85.1,1188.6,352.8,761.0,45.9,28.9,0.0,D
45.0,751.3,157.4,475.6,24.3,94.1,0.0,D
44.0,1414.6,373.4,930.9,18.6,91.7,0.0,F
40.0,1331.5,339.4,905.8,17.9,68.4,0.0,F
67.0,806.3,213.1,449.0,36.1,108.1,0.0,C
51.7,765.4,216.3,373.8,27.9,147.4,0.0,C
82.0,1825.3,962.8,646.3,52.9,163.2,0.0,D
77.9,1869.0,182.8,1474.6,25.8,185.7,0.0,E
78.0,1031.0,199.0,617.0,42.0,173.0,0.0,C
71.7,917.6,188.9,563.6,38.7,126.5,0.0,C
44.2,481.9,159.3,221.1,23.8,77.7,0.0,C
39.0,934.2,333.9,513.5,21.0,65.8,0.0,E
28.0,233.7,76.5,116.2,15.1,25.9,0.0,C
61.0,994.4,176.1,740.1,32.9,45.3,0.0,D
68.7,838.3,214.2,460.1,37.1,127.0,0.0,C
65.0,884.0,202.0,496.0,35.0,151.0,0.0,C
72.0,1001.8,184.8,644.2,38.8,134.0,0.0,C
47.1,473.0,194.0,203.7,25.4,49.8,0.0,C
61.7,594.9,340.9,146.9,33.3,73.7,0.0,C
71.1,520.1,100.3,250.7,38.4,130.7,0.0,C
87.1,990.0,215.0,530.0,47.0,198.0,0.0,C
,31812.5,7142.6,19074.2,1323.3,4272.4,0.0,C
24.0,250.4,75.4,67.6,12.9,94.4,0.0,C
79.0,953.0,210.5,565.9,42.6,134.0,0.0,C
63.5,974.1,330.8,547.7,26.5,69.2,0.0,D
106.7,1247.2,255.9,758.6,49.8,182.8,0.0,C
43.0,459.0,106.0,226.3,23.2,103.5,0.0,C
46.7,869.2,167.9,627.4,25.2,48.7,0.0,D
110.6,1286.6,241.4,815.3,59.7,170.2,0.0,D
32.5,203.4,89.5,57.1,17.5,39.2,0.0,C
29.4,731.9,156.9,490.6,15.9,68.4,0.0,D
,19420.0,3099.0,15039.0,672.0,610.0,0.0,E
,8157.9,1837.9,4828.3,318.2,1173.5,0.0,C
34.6,769.8,274.8,470.0,16.4,8.7,0.0,D
81.3,1179.9,182.8,813.4,43.9,139.9,0.0,D
39.1,779.0,150.0,468.0,21.0,140.0,0.0,E
54.1,616.5,221.3,279.6,29.2,86.5,0.0,C
43.0,863.0,349.7,426.7,18.9,67.7,0.0,D
67.0,806.3,213.1,449.0,36.1,108.1,0.0,C
42.9,416.8,75.6,215.7,23.1,102.4,0.0,C
35.6,737.0,474.0,154.0,23.0,737.0,0.0,D
62.0,1428.0,487.0,773.0,33.0,135.0,0.0,E
38.0,1240.5,306.3,817.4,20.5,96.3,0.0,F
29.7,368.9,219.0,87.6,16.0,46.4,0.0,D
70.1,1147.0,256.0,666.0,45.0,180.0,0.0,C
50.6,694.1,200.1,328.8,27.3,137.9,0.0,C
73.0,920.0,206.0,511.0,39.0,164.0,0.0,C
86.6,2169.8,370.0,1686.7,35.8,77.3,0.0,F
46.0,776.3,155.8,500.4,24.8,95.4,0.0,D
51.7,503.8,109.7,263.2,27.9,103.0,0.0,C
86.2,1032.7,475.8,441.1,31.3,84.4,0.0,C
66.1,1091.9,168.5,841.1,35.6,46.7,0.0,D
69.3,1889.8,230.2,1592.5,37.4,29.8,0.0,F
84.0,990.2,196.3,600.8,45.3,147.8,0.0,C
54.1,616.5,221.3,279.6,29.2,86.5,0.0,C
58.3,1514.6,360.6,1119.7,24.5,9.7,0.0,E
72.9,847.5,204.5,449.9,39.3,153.8,0.0,C
68.5,728.6,157.5,505.9,37.0,28.2,0.0,D
32.2,621.6,158.4,324.2,17.3,121.6,0.0,E
67.0,806.3,213.1,449.0,36.1,108.1,0.0,C
61.5,818.3,151.5,531.6,39.7,95.5,0.0,C
48.0,364.1,109.6,183.1,25.9,45.5,0.0,C
69.1,994.7,389.9,547.8,28.1,28.9,0.0,D
45.9,693.4,135.7,434.1,29.6,94.1,0.0,D
67.5,707.3,236.5,328.4,36.4,105.9,0.0,C
58.5,918.6,186.6,558.4,31.6,142.0,0.0,D
53.0,1080.7,215.7,686.1,34.2,144.7,0.0,D
69.0,1686.5,153.9,1440.1,37.2,55.3,0.0,E
80.6,1176.1,420.8,693.4,29.5,27.1,5.4,D
14.1,182.3,54.7,82.6,7.6,37.5,0.0,C
79.0,715.4,208.1,356.9,42.6,107.7,0.0,C
97.5,1292.4,236.7,964.8,52.6,38.3,0.0,D
54.0,1001.3,376.1,524.0,22.6,78.6,0.0,D
70.0,828.3,214.0,463.6,37.8,112.9,0.0,C
68.7,765.5,226.0,386.7,37.1,115.7,0.0,C
58.3,429.0,122.0,163.0,38.0,429.0,0.0,C
,8657.9,0.0,8544.8,72.2,40.9,0.0,G
70.6,1026.9,221.1,583.1,38.1,184.7,0.0,C
66.0,1886.3,388.6,1376.1,35.6,86.0,0.0,G
74.5,1212.3,263.8,680.9,48.1,214.1,5.4,C
65.0,802.0,217.0,399.0,35.0,151.0,0.0,C
67.0,1033.0,189.6,673.7,36.1,133.6,0.0,D
79.0,715.4,208.1,356.9,42.6,107.7,0.0,C
64.0,754.2,341.3,306.3,34.5,72.1,0.0,D
73.3,1403.9,379.3,918.6,47.3,58.7,0.0,D
39.0,223.6,78.3,61.4,21.0,62.9,0.0,C
53.4,812.9,177.9,493.8,28.8,112.4,0.0,C
42.0,879.8,151.6,656.2,22.7,49.4,0.0,D
67.2,798.4,176.1,408.3,36.3,177.8,0.0,C
73.8,590.7,193.2,209.0,39.5,142.1,6.9,B
18.4,201.5,86.9,66.2,9.9,38.5,0.0,C
71.1,727.5,334.8,195.7,38.4,158.6,0.0,C
69.9,914.0,191.4,513.7,37.7,171.2,0.0,C
107.0,1365.1,216.4,975.9,34.5,138.2,0.0,C
52.0,1178.7,172.9,829.3,33.6,142.8,0.0,D
63.8,873.6,185.9,492.6,34.4,160.7,0.0,C
40.0,386.1,81.8,239.4,21.6,43.3,0.0,C
62.0,777.6,210.6,432.6,33.4,100.9,0.0,C
66.2,2544.2,445.1,2051.4,34.3,13.3,0.0,F
204.0,4135.2,278.1,3563.0,108.1,186.0,0.0,E
79.0,1053.5,208.3,601.2,42.6,201.4,0.0,C
73.0,1062.0,191.0,667.0,39.0,165.0,0.0,D
42.2,489.8,184.9,206.2,22.8,75.8,0.0,C
17.6,456.2,281.6,133.6,9.5,31.5,0.0,F
57.3,902.1,284.4,557.6,30.9,29.2,0.0,E
88.6,1105.9,219.7,624.1,47.8,214.4,0.0,C
37.8,359.0,228.8,56.1,20.4,53.7,0.0,C
31.4,1322.2,256.7,1047.1,10.7,7.8,0.0,G
57.1,504.1,85.3,253.4,30.8,134.6,0.0,B
62.0,777.6,210.6,432.6,33.4,100.9,0.0,C
28.6,853.2,160.4,627.3,15.4,50.0,0.0,E
67.5,1391.0,481.0,866.9,34.1,9.1,0.0,C
78.9,1087.2,202.2,670.2,42.6,172.2,0.0,C
14.9,532.4,265.0,228.7,8.0,30.6,0.0,G
68.5,1005.8,167.3,748.4,36.9,53.1,0.0,D
62.5,491.9,162.2,191.9,40.4,97.4,0.0,C
42.0,500.4,171.4,237.3,22.7,69.0,0.0,D
55.5,1189.7,153.5,857.5,29.9,148.7,0.0,D
57.0,1038.4,166.8,829.0,30.8,11.8,0.0,D
77.8,613.1,156.8,270.8,50.2,135.3,0.0,B
45.6,568.7,88.4,351.1,29.4,99.9,0.0,C
105.3,3007.6,501.1,2404.5,37.3,64.8,0.0,F
58.4,1343.7,376.8,933.5,24.0,9.4,0.0,E
52.7,1295.9,464.8,769.2,27.4,34.6,0.0,D
50.6,573.0,145.0,255.0,27.0,573.0,0.0,C
40.6,1041.4,353.0,662.1,17.5,8.8,0.0,E
,31289.8,4763.1,25177.9,904.5,444.2,0.0,E
63.0,876.5,401.8,424.5,25.3,24.8,0.0,D
43.0,1001.5,371.5,544.0,18.2,67.7,0.0,E
49.6,686.3,189.8,387.4,26.8,82.2,0.0,C
65.3,512.1,252.0,151.2,42.1,66.7,0.0,C
27.4,667.9,147.1,510.7,10.1,0.0,0.0,D
63.2,1186.0,333.0,770.0,34.0,1186.0,0.0,E
80.0,1169.8,387.3,719.3,32.4,30.8,0.0,D
76.1,981.8,192.4,622.2,41.0,126.0,0.0,D
52.0,1156.0,460.0,548.0,28.0,120.0,0.0,E
50.3,832.1,166.2,545.8,27.1,92.9,0.0,D
46.0,770.0,195.0,429.0,25.0,121.0,0.0,D
21.1,606.3,175.5,335.5,11.4,83.9,0.0,D
65.2,622.6,180.0,334.1,35.2,73.2,0.0,C
64.0,627.2,195.4,305.2,34.5,92.0,0.0,C
36.4,1023.5,113.5,838.5,19.6,51.9,0.0,E
48.2,673.4,193.7,365.6,26.0,88.0,0.0,C
84.6,1352.3,257.9,869.6,54.6,170.2,0.0,D
62.0,777.6,210.6,432.6,33.4,100.9,0.0,C
68.6,496.8,183.9,181.3,37.0,94.5,0.0,C
79.0,953.0,210.5,565.9,42.6,134.0,0.0,C
48.2,886.3,104.3,727.7,26.0,28.4,0.0,E
38.5,314.4,149.7,70.9,20.8,73.0,0.0,C
55.0,1184.5,156.7,946.3,29.7,51.8,0.0,E
86.4,3416.1,372.4,2935.6,32.7,75.4,0.0,G
64.1,1442.8,351.0,1024.0,27.6,40.0,0.0,E
64.5,642.9,171.8,295.9,34.8,140.3,0.0,C
40.8,791.0,133.0,494.0,22.0,791.0,0.0,E
42.7,247.8,64.5,62.1,23.1,98.2,0.0,C
50.4,800.0,208.0,423.0,27.0,800.0,0.0,C
42.4,1137.5,145.3,918.0,22.8,51.3,0.0,E
55.0,1240.8,373.7,835.0,22.7,9.3,0.0,D
74.0,1047.1,196.5,670.0,39.9,140.7,0.0,D
46.0,827.5,461.9,278.1,23.4,64.1,0.0,C
68.0,1274.2,239.5,732.5,43.9,258.3,0.0,C
74.7,600.7,174.0,280.3,40.3,106.2,0.0,C
67.0,1455.9,225.4,1064.5,24.8,141.2,0.0,E
51.3,669.0,228.0,291.9,27.7,121.4,0.0,C
81.0,1208.2,123.4,982.2,43.7,59.0,0.0,E
26.1,1481.0,230.0,1204.0,9.0,1481.0,0.0,G
79.0,953.0,210.5,565.9,42.6,134.0,0.0,C
70.5,945.6,391.2,466.2,28.6,59.6,0.0,C
34.6,1225.6,321.7,877.2,15.8,10.9,0.0,F
74.6,1118.5,181.4,846.1,40.2,50.8,0.0,D
70.6,712.5,212.7,374.8,38.1,86.9,0.0,C
81.7,1186.6,360.8,717.4,27.4,56.1,24.9,D
80.3,1673.0,369.0,1194.0,52.0,1673.0,0.0,D
48.2,714.0,183.6,409.6,26.0,94.8,0.0,C
32.8,456.0,231.0,122.0,21.0,82.0,0.0,C
63.0,705.4,191.1,378.9,34.0,101.4,0.0,C
45.0,668.1,286.7,349.8,15.3,16.3,0.0,D
31.0,617.6,265.9,308.7,57.6,0.0,0.0,D
68.5,904.3,318.3,540.7,21.9,23.4,0.0,C
35.0,559.3,287.6,221.9,65.1,0.0,0.0,D
43.6,624.5,286.6,306.8,15.0,16.0,0.0,C
20.0,467.4,247.3,189.8,37.2,0.0,0.0,D
20.0,444.8,253.4,160.3,37.2,0.0,0.0,D
24.0,428.6,274.6,116.1,44.6,0.0,0.0,C
41.0,948.7,345.2,571.9,76.6,0.0,0.0,E
20.0,442.4,254.0,157.3,37.2,0.0,0.0,D
32.0,678.7,404.5,247.3,61.3,0.0,0.0,E
21.0,454.5,254.6,167.6,39.0,0.0,0.0,D
22.0,461.6,256.7,171.4,40.9,0.0,0.0,D
41.0,762.4,357.1,372.6,76.6,0.0,0.0,D
21.0,423.7,264.0,126.3,39.0,0.0,0.0,C
31.0,634.9,327.3,281.9,57.9,0.0,0.0,D
41.0,782.0,440.1,308.5,78.5,0.0,0.0,D
41.0,762.3,357.0,372.5,76.6,0.0,0.0,D
19.0,412.7,259.5,122.5,35.3,0.0,0.0,C
32.0,647.6,330.1,291.1,59.8,0.0,0.0,D
20.0,415.7,262.6,120.9,37.2,0.0,0.0,C
22.0,431.7,265.4,131.6,40.9,0.0,0.0,C
20.0,432.3,257.1,143.6,37.2,0.0,0.0,D
32.0,647.5,330.1,291.0,59.8,0.0,0.0,D
32.0,647.5,330.1,291.0,59.8,0.0,0.0,D
41.0,932.6,345.9,555.0,76.6,0.0,0.0,E
41.0,762.3,357.0,372.5,76.6,0.0,0.0,D
31.0,667.3,400.7,240.5,59.4,0.0,0.0,E
20.0,431.7,257.3,142.9,37.2,0.0,0.0,D
24.0,443.6,269.7,136.5,44.6,0.0,0.0,C
22.0,490.3,249.7,208.0,40.9,0.0,0.0,D
41.0,762.4,357.1,372.6,76.6,0.0,0.0,D
28.7,485.1,255.5,207.7,10.6,11.3,0.0,C
21.0,683.2,278.5,387.5,39.2,0.0,0.0,F
21.0,454.5,254.6,167.6,39.0,0.0,0.0,D
31.0,556.3,273.3,238.8,57.6,0.0,0.0,D
21.0,683.2,278.6,387.5,39.2,0.0,0.0,F
20.0,434.0,256.6,146.0,37.2,0.0,0.0,D
21.0,508.0,301.1,188.3,39.2,0.0,0.0,D
31.0,634.8,327.2,281.8,57.9,0.0,0.0,D
26.0,459.1,273.1,146.4,48.3,0.0,0.0,C
31.0,634.9,327.3,281.9,57.9,0.0,0.0,D
31.5,304.0,127.0,73.0,20.0,82.0,0.0,C
18.0,437.6,247.4,162.1,33.5,0.0,0.0,D
21.0,508.1,301.1,188.4,39.2,0.0,0.0,D
21.0,552.6,363.6,170.4,40.2,0.0,0.0,E
33.0,559.2,280.2,232.0,61.4,0.0,0.0,D
20.0,425.1,259.4,133.9,37.2,0.0,0.0,C
21.0,598.2,287.4,293.0,39.2,0.0,0.0,E
28.7,485.1,255.5,207.7,10.6,11.3,0.0,C
31.0,557.0,273.2,239.7,57.6,0.0,0.0,D
20.0,442.4,254.0,157.3,37.2,0.0,0.0,D
33.0,548.1,281.8,219.0,61.4,0.0,0.0,D
25.0,527.9,255.1,236.7,46.5,0.0,0.0,D
21.0,508.1,301.1,188.4,39.2,0.0,0.0,D
32.0,647.5,330.1,291.0,59.8,0.0,0.0,D
20.0,432.3,257.1,143.6,37.2,0.0,0.0,D
20.0,431.7,257.3,142.9,37.2,0.0,0.0,D
78.0,921.9,333.8,536.4,24.9,26.6,0.0,C
20.0,431.7,257.3,142.9,37.2,0.0,0.0,D
31.0,900.6,306.0,570.5,57.9,0.0,0.0,F
20.0,432.3,257.1,143.6,37.2,0.0,0.0,D
33.0,591.4,276.0,269.1,61.4,0.0,0.0,D
19.0,439.3,250.9,158.7,35.3,0.0,0.0,D
22.0,506.9,247.0,227.6,40.9,0.0,0.0,D
31.0,634.9,327.3,281.9,57.9,0.0,0.0,D
31.0,760.2,314.9,420.6,57.9,0.0,0.0,E
31.0,900.7,306.1,570.5,57.9,0.0,0.0,F
31.0,634.9,327.3,281.9,57.9,0.0,0.0,D
24.0,480.4,259.7,184.8,44.6,0.0,0.0,D
41.0,762.3,357.0,372.5,76.6,0.0,0.0,D
20.0,469.0,246.9,191.8,37.2,0.0,0.0,D
25.0,479.8,263.6,178.8,46.5,0.0,0.0,D
21.0,491.2,245.7,214.4,39.0,0.0,0.0,D
31.0,667.2,400.7,240.4,59.4,0.0,0.0,E
30.0,565.1,268.4,254.1,55.8,0.0,0.0,D
32.0,647.5,330.1,291.0,59.8,0.0,0.0,D
22.0,431.7,265.4,131.6,40.9,0.0,0.0,C
22.0,461.6,256.7,171.4,40.9,0.0,0.0,D
25.0,479.8,263.6,178.8,46.5,0.0,0.0,D
20.0,420.1,261.1,127.1,37.2,0.0,0.0,C
18.0,437.7,247.4,162.2,33.5,0.0,0.0,D
21.9,426.8,266.4,125.8,40.6,0.0,0.0,C
23.0,491.3,253.3,204.0,42.8,0.0,0.0,D
20.0,447.0,252.7,163.3,37.2,0.0,0.0,D
43.6,714.9,278.1,406.6,14.6,15.6,0.0,D
31.0,900.7,306.1,570.5,57.9,0.0,0.0,F
32.0,678.7,404.5,247.3,61.3,0.0,0.0,E
43.7,625.0,286.8,307.2,15.0,16.1,0.0,C
20.0,455.4,250.4,174.3,37.2,0.0,0.0,D
20.0,444.8,253.4,160.3,37.2,0.0,0.0,D
20.0,425.1,259.4,133.9,37.2,0.0,0.0,C
31.0,667.3,400.7,240.5,59.4,0.0,0.0,E
66.0,819.5,318.9,456.2,21.5,23.0,0.0,C
24.0,467.0,263.1,167.5,44.6,0.0,0.0,D
41.0,762.3,357.0,372.5,76.6,0.0,0.0,D
32.0,851.6,387.3,438.6,61.3,0.0,0.0,F
32.0,647.6,330.1,291.1,59.8,0.0,0.0,D
21.0,491.2,245.7,214.4,39.0,0.0,0.0,D
20.0,425.1,259.4,133.9,37.2,0.0,0.0,C
20.0,442.8,253.9,157.7,37.2,0.0,0.0,D
32.0,647.6,330.1,291.1,59.8,0.0,0.0,D
23.0,471.0,258.1,178.1,42.8,0.0,0.0,D
22.0,505.7,247.1,226.2,40.9,0.0,0.0,D
18.0,414.6,254.7,130.9,33.5,0.0,0.0,D
22.0,492.3,249.2,210.6,40.9,0.0,0.0,D
20.0,412.5,263.8,116.4,37.2,0.0,0.0,C
66.0,960.5,311.8,605.2,21.0,22.4,0.0,D
21.0,598.2,287.4,293.0,39.2,0.0,0.0,E
20.0,431.7,257.3,142.9,37.2,0.0,0.0,D
22.0,428.0,266.6,126.6,40.9,0.0,0.0,C
31.0,556.3,273.3,238.8,57.6,0.0,0.0,D
43.6,654.0,283.5,339.7,14.9,15.9,0.0,D
21.0,683.2,278.6,387.5,39.2,0.0,0.0,F
21.0,454.5,254.6,167.6,39.0,0.0,0.0,D
21.0,454.5,254.6,167.6,39.0,0.0,0.0,D
20.0,444.8,253.4,160.3,37.2,0.0,0.0,D
22.0,466.3,255.4,177.4,40.9,0.0,0.0,D
20.0,442.4,254.0,157.3,37.2,0.0,0.0,D
24.0,443.6,269.7,136.5,44.6,0.0,0.0,C
20.0,431.7,257.3,142.9,37.2,0.0,0.0,D
41.0,1126.0,339.3,755.6,76.6,0.0,0.0,F
21.0,508.1,301.1,188.4,39.2,0.0,0.0,D
21.0,508.0,301.1,188.3,39.2,0.0,0.0,D
18.0,484.1,235.7,221.5,33.5,0.0,0.0,D
31.0,634.8,327.2,281.8,57.9,0.0,0.0,D
22.0,479.5,252.2,194.4,40.9,0.0,0.0,D
45.0,731.0,281.3,418.7,15.0,16.0,0.0,D
81.7,1013.2,336.8,622.9,25.9,27.6,0.0,C
20.0,452.1,251.3,170.1,37.2,0.0,0.0,D
41.0,762.3,357.0,372.5,76.6,0.0,0.0,D
41.0,762.4,357.1,372.6,76.6,0.0,0.0,D
25.0,510.2,257.8,215.8,46.5,0.0,0.0,D
22.0,491.6,249.4,209.6,40.9,0.0,0.0,D
31.0,634.9,327.3,281.9,57.9,0.0,0.0,D
23.0,485.6,254.6,196.8,42.8,0.0,0.0,D
20.0,431.7,257.3,142.9,37.2,0.0,0.0,D
28.7,503.6,252.0,229.9,10.5,11.2,0.0,D
21.0,454.5,254.6,167.6,39.0,0.0,0.0,D
20.0,431.7,257.3,142.9,37.2,0.0,0.0,D
21.0,683.2,278.5,387.5,39.2,0.0,0.0,F
25.0,493.4,260.4,196.0,46.5,0.0,0.0,D
38.5,206.0,56.7,94.6,19.7,34.9,0.0,C
23.0,471.0,258.1,178.1,42.8,0.0,0.0,D
24.0,447.7,268.5,142.0,44.6,0.0,0.0,C
22.0,461.6,256.7,171.4,40.9,0.0,0.0,D
21.0,508.1,301.1,188.4,39.2,0.0,0.0,D
41.0,762.4,357.1,372.6,76.6,0.0,0.0,D
31.0,557.0,273.2,239.7,57.6,0.0,0.0,D
21.0,508.0,301.1,188.3,39.2,0.0,0.0,D
31.0,634.9,327.3,281.9,57.9,0.0,0.0,D
41.0,762.4,357.1,372.6,76.6,0.0,0.0,D
24.0,443.6,269.7,136.5,44.6,0.0,0.0,C
20.0,412.5,263.8,116.4,37.2,0.0,0.0,C
20.0,451.1,251.6,168.7,37.2,0.0,0.0,D
24.0,522.9,252.1,235.9,44.6,0.0,0.0,D
22.0,428.0,266.6,126.6,40.9,0.0,0.0,C
20.0,415.7,262.6,120.9,37.2,0.0,0.0,C
18.0,437.7,247.4,162.2,33.5,0.0,0.0,D
31.0,529.1,277.3,206.9,57.6,0.0,0.0,D
31.0,634.8,327.2,281.8,57.9,0.0,0.0,D
81.7,954.7,339.0,561.9,26.0,27.8,0.0,C
21.0,664.5,347.1,299.7,40.2,0.0,0.0,F
20.0,416.5,262.3,122.1,37.2,0.0,0.0,C
21.0,508.0,301.1,188.3,39.2,0.0,0.0,D
22.0,466.3,255.4,177.4,40.9,0.0,0.0,D
32.0,647.6,330.1,291.1,59.8,0.0,0.0,D
66.0,864.8,316.0,504.8,21.3,22.7,0.0,C
21.0,454.5,254.6,167.6,39.0,0.0,0.0,D
32.0,865.9,386.2,454.1,61.3,0.0,0.0,F
21.0,590.4,288.4,284.3,39.2,0.0,0.0,E
22.0,428.0,266.6,126.6,40.9,0.0,0.0,C
20.0,447.0,252.7,163.3,37.2,0.0,0.0,D
18.0,414.6,254.7,130.9,33.5,0.0,0.0,D
31.0,556.3,273.3,238.8,57.6,0.0,0.0,D
21.0,508.1,301.1,188.4,39.2,0.0,0.0,D
46.1,647.5,292.2,322.8,15.7,16.8,0.0,C
30.0,565.1,268.4,254.1,55.8,0.0,0.0,D
20.0,414.7,263.0,119.5,37.2,0.0,0.0,C
31.0,834.5,383.5,426.1,59.4,0.0,0.0,F
22.0,478.1,252.5,192.6,40.9,0.0,0.0,D
,14989.0,8149.0,6316.0,221.0,0.0,0.0,E
31.0,591.7,268.8,279.5,57.6,0.0,0.0,D
22.0,432.5,265.1,132.7,40.9,0.0,0.0,C
20.0,432.3,257.1,143.6,37.2,0.0,0.0,D
55.0,1319.0,253.0,808.0,37.0,1319.0,0.0,D
83.0,511.0,126.0,158.0,31.0,511.0,82.0,C
88.0,1020.0,316.0,575.0,28.0,101.0,0.0,C
88.0,798.0,327.0,337.0,29.0,105.0,0.0,C
75.0,680.0,321.0,241.0,26.0,92.0,0.0,C
85.0,848.0,320.0,400.0,28.0,100.0,0.0,C
62.0,713.0,302.0,315.0,21.0,75.0,0.0,C
73.0,842.0,306.0,426.0,24.0,86.0,0.0,C
87.0,795.0,326.0,336.0,29.0,104.0,0.0,C
106.0,1179.0,333.0,691.0,34.0,121.0,0.0,C
85.0,848.0,320.0,400.0,28.0,100.0,0.0,C
75.0,680.0,321.0,241.0,26.0,92.0,0.0,C
82.0,778.0,321.0,332.0,27.0,98.0,0.0,C
87.0,1071.0,313.0,630.0,28.0,100.0,0.0,C
85.0,848.0,320.0,400.0,28.0,100.0,0.0,C
72.0,793.0,308.0,375.0,24.0,86.0,0.0,C
87.0,794.0,326.0,335.0,29.0,104.0,0.0,C
75.0,733.0,316.0,301.0,25.0,91.0,0.0,C
73.0,842.0,306.0,426.0,24.0,86.0,0.0,C
73.0,986.0,300.0,578.0,24.0,84.0,0.0,C
106.0,1089.0,335.0,599.0,34.0,121.0,0.0,C
87.0,794.0,326.0,335.0,29.0,104.0,0.0,C
82.0,778.0,321.0,332.0,27.0,98.0,0.0,C
87.0,794.0,326.0,335.0,29.0,104.0,0.0,C
106.0,1089.0,335.0,599.0,34.0,121.0,0.0,C
88.0,798.0,327.0,337.0,29.0,105.0,0.0,C
75.0,733.0,316.0,301.0,25.0,91.0,0.0,C
77.0,1078.0,302.0,663.0,25.0,88.0,0.0,D
82.0,778.0,321.0,332.0,27.0,98.0,0.0,C
82.0,778.0,321.0,332.0,27.0,98.0,0.0,C
87.0,1073.0,313.0,632.0,28.0,100.0,0.0,C
87.0,794.0,326.0,335.0,29.0,104.0,0.0,C
61.0,744.0,298.0,351.0,21.0,74.0,0.0,C
88.0,798.0,327.0,337.0,29.0,105.0,0.0,C
61.0,855.0,291.0,472.0,20.0,72.0,0.0,D
87.0,795.0,326.0,336.0,29.0,104.0,0.0,C
85.0,848.0,320.0,400.0,28.0,100.0,0.0,C
87.0,795.0,326.0,336.0,29.0,104.0,0.0,C
87.0,795.0,326.0,336.0,29.0,104.0,0.0,C
75.0,1000.0,302.0,587.0,24.0,87.0,0.0,C
106.0,1089.0,335.0,599.0,34.0,121.0,0.0,C
88.0,798.0,327.0,337.0,29.0,105.0,0.0,C
87.0,1016.0,315.0,573.0,28.0,100.0,0.0,C
87.0,794.0,326.0,335.0,29.0,104.0,0.0,C
106.0,1275.0,330.0,792.0,33.0,120.0,0.0,C
75.0,680.0,321.0,241.0,26.0,92.0,0.0,C
75.0,853.0,307.0,433.0,25.0,88.0,0.0,C
85.0,1069.0,311.0,633.0,27.0,98.0,0.0,C
87.0,794.0,326.0,335.0,29.0,104.0,0.0,C
75.0,680.0,321.0,241.0,26.0,92.0,0.0,C
